id,url,landmark_id,category,supercategory,hierarchical_label,natural_or_human_made,landmark_name
6878bb99c76cd0d9,https://upload.wikimedia.org/wikipedia/commons/a/a8/Chiesa_di_Santa_Maria_a_Vico_%28TE%29_-_prima_colonna_destra_della_navata_centrale.jpg,48235,http://commons.wikimedia.org/wiki/Category:Chiesa_di_Santa_Maria_a_Vico_(Sant'Omero),church building,church,human-made,Chiesa di Santa Maria a Vico (Sant'Omero)
d0fbaf7d79f734e9,https://upload.wikimedia.org/wikipedia/commons/a/a2/Catedral_Metropolitana_de_Porto_Alegre_03.jpg,70454,http://commons.wikimedia.org/wiki/Category:Porto_Alegre_Metropolitan_Cathedral,church building,church,human-made,Porto Alegre Metropolitan Cathedral
43d9be34fefc6864,https://upload.wikimedia.org/wikipedia/commons/9/90/Dom_Tekstylny_Gliwice_%2826%29.JPG,124755,http://commons.wikimedia.org/wiki/Category:Former_Weichmann's_Textile_House_in_Gliwice,department store,shopping,human-made,Former Weichmann's Textile House in Gliwice
114a87e5ad020339,http://upload.wikimedia.org/wikipedia/commons/6/6a/Jesenice_u_Sedl%C4%8Dan%2C_k%C5%99%C3%AD%C5%BEov%C3%A1_cesta.jpg,42048,http://commons.wikimedia.org/wiki/Category:Stations_of_the_Cross_in_Jesenice_(P%C5%99%C3%ADbram_District),stations of the cross,cross,human-made,Stations of the Cross in Jesenice (Příbram District)
f21490634611472c,https://upload.wikimedia.org/wikipedia/commons/0/00/Kloster_Daphni_2017.jpg,191516,http://commons.wikimedia.org/wiki/Category:Monastery_of_Daphni,monastery,monastery,human-made,Monastery of Daphni
9e3cd06a19a1a4cf,https://upload.wikimedia.org/wikipedia/commons/9/98/RizalParkjf8373_38.JPG,31549,http://commons.wikimedia.org/wiki/Category:Independence_Flagpole,flagpole,,,Independence Flagpole
69e99fecd21cfa76,https://upload.wikimedia.org/wikipedia/commons/d/d2/Wlm_redde_792.JPG,76549,http://commons.wikimedia.org/wiki/Category:Torre_di_Redde,tower house,tower,human-made,Torre di Redde
5414c42c4bf4268a,http://upload.wikimedia.org/wikipedia/commons/6/61/Hauptplatz_Schoener_Turm_Landsberg-1.jpg,107353,http://commons.wikimedia.org/wiki/Category:Schmalzturm_(Landsberg_am_Lech),tower,tower,human-made,Schmalzturm (Landsberg am Lech)
913d6466bf55316b,https://upload.wikimedia.org/wikipedia/commons/6/69/Tochal_telecabine_-_panoramio.jpg,123740,http://commons.wikimedia.org/wiki/Category:Tochal,mountain,mountain,natural,Tochal
0ab4e879bd55dc16,https://upload.wikimedia.org/wikipedia/commons/1/1a/T%C3%BCrkenbund_Lilie%2C_Lilium_martagon_crop.JPG,137867,http://commons.wikimedia.org/wiki/Category:Staufen_(Bregenzerwaldgebirge),mountain,mountain,natural,Staufen (Bregenzerwaldgebirge)
dbe71cccbafe4d6f,https://upload.wikimedia.org/wikipedia/commons/a/a8/Great_Western_Arcade_Temple_Row.jpg,182050,http://commons.wikimedia.org/wiki/Category:Great_Western_Arcade,shopping mall,shopping,human-made,Great Western Arcade
28ee3264a3b70e07,https://upload.wikimedia.org/wikipedia/commons/2/2e/JamaicaBay2800.JPG,19466,http://commons.wikimedia.org/wiki/Category:Jamaica_Bay,bay,ocean area ,natural,Jamaica Bay
bc0d30add4ea7a82,https://upload.wikimedia.org/wikipedia/commons/e/ec/Marmaronetta_angustirostris_qtl1.jpg,10542,http://commons.wikimedia.org/wiki/Category:Opelzoo,zoo,zoo,human-made,Opelzoo
52d7d1e201765ca8,https://upload.wikimedia.org/wikipedia/commons/c/cc/Path_towards_A%27_Mhaighdean_-_geograph.org.uk_-_751905.jpg,46155,http://commons.wikimedia.org/wiki/Category:A'_Mhaighdean,mountain,mountain,natural,A' Mhaighdean
842310eac04f64b8,https://upload.wikimedia.org/wikipedia/commons/a/a8/Lilla_Hyttn%C3%A4s_2012_07.jpg,41999,http://commons.wikimedia.org/wiki/Category:Lilla_Hyttn%C3%A4s,museum,museum,human-made,Lilla Hyttnäs
006b2ed0df57821c,https://upload.wikimedia.org/wikipedia/commons/4/40/TKP_Gate_Tower_Building_-_panoramio_%281%29.jpg,110054,http://commons.wikimedia.org/wiki/Category:Gate_Tower_Building,skyscraper,skyscraper,human-made,Gate Tower Building
b1446c0ec2a2c269,https://upload.wikimedia.org/wikipedia/commons/3/3e/%D7%91%D7%99%D7%AA_%D7%94%D7%A7%D7%91%D7%A8%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%91%D7%A8%D7%90%D7%93%D7%95%D7%9E%D7%A1%D7%A7_%287%29.jpg,176487,http://commons.wikimedia.org/wiki/Category:Jewish_cemetery_in_Radomsko,Jewish cemetery,cemetery,human-made,Jewish cemetery in Radomsko
f4c818f6147338b1,http://upload.wikimedia.org/wikipedia/commons/d/d9/Gro%C3%9Fsteingrab_St%C3%B6ckheim_20.JPG,64348,http://commons.wikimedia.org/wiki/Category:Gro%C3%9Fsteingrab_St%C3%B6ckheim,megalithic tomb,cemetery,human-made,Großsteingrab Stöckheim
bfcc0af90b73dcc5,https://upload.wikimedia.org/wikipedia/commons/6/65/Christmas_tree_at_the_Downtown_Franciscan_Church%2C_2016_Budapest.jpg,48532,http://commons.wikimedia.org/wiki/Category:Inner_City_Franciscan_Church_(Budapest),church building,church,human-made,Inner City Franciscan Church (Budapest)
2bece07172a79003,https://upload.wikimedia.org/wikipedia/commons/8/89/Mont_Kemmel.jpg,5358,http://commons.wikimedia.org/wiki/Category:Kemmelberg,hill,mountain,natural,Kemmelberg
c5ea10aa0d751ea8,https://upload.wikimedia.org/wikipedia/commons/d/d2/Catholic_Church_of_the_Assumption%2C_Old_Harlow_-_geograph.org.uk_-_1579117.jpg,56121,http://commons.wikimedia.org/wiki/Category:Old_Harlow,human settlement,settlement,human-made,Old Harlow
3137314d8b816e50,https://upload.wikimedia.org/wikipedia/commons/c/c2/Morgan_Kane_City_p%C3%A5_TusenFryd.JPG,19143,http://commons.wikimedia.org/wiki/Category:Tusenfryd,amusement park,amusement park,human-made,Tusenfryd
d53a779074ed0936,https://upload.wikimedia.org/wikipedia/commons/c/c9/Platja_de_Ribes_Roges_%28Vilanova_i_la_Geltr%C3%BA%29_-_7.jpg,82664,http://commons.wikimedia.org/wiki/Category:Platja_de_Ribes_Roges,beach,beach,natural,Platja de Ribes Roges
44b29b868349c156,http://upload.wikimedia.org/wikipedia/commons/2/2d/%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D0%B0_%D0%B8_%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B0_%D0%BE%D1%82_%D0%9F%D1%80%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0._%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C_2010.jpg,35618,http://commons.wikimedia.org/wiki/Category:Church_of_Protection_at_Prolom,temple,,,Church of Protection at Prolom
4c2f7567b7ca3f59,https://upload.wikimedia.org/wikipedia/commons/3/31/Temple_at_ancient_Vietnamese_capital_of_Hoa_Lu_%2813%29_%2838468965512%29.jpg,203092,http://commons.wikimedia.org/wiki/Category:Hoa_Lu,city,city,human-made,Hoa Lu
6dcb55c1cf7132f2,https://upload.wikimedia.org/wikipedia/commons/1/12/Disciple_of_the_Buddha_%28Burma%29_02.jpg,149764,http://commons.wikimedia.org/wiki/Category:Crow_Collection_of_Asian_Art,art museum,museum,human-made,Crow Collection of Asian Art
879088f7a609e60c,http://upload.wikimedia.org/wikipedia/commons/c/c1/SGLM_Kolenwagen-III.JPG,47877,http://commons.wikimedia.org/wiki/Category:Chemin_de_fer_de_la_Mure,railroad line,rail transportation,human-made,Chemin de fer de la Mure
e03de6b11e7774ec,https://upload.wikimedia.org/wikipedia/commons/d/d2/2015-08-25_Tombstone_Territorial_Park_1846.jpg,43293,http://commons.wikimedia.org/wiki/Category:Ogilvie_Mountains,mountain range,mountain,natural,Ogilvie Mountains
1a0fc74edb390e51,https://upload.wikimedia.org/wikipedia/commons/0/0b/Lichene.jpg,29613,http://commons.wikimedia.org/wiki/Category:Monte_Morello,mountain,mountain,natural,Monte Morello
1b189d0981921b29,https://upload.wikimedia.org/wikipedia/commons/9/9c/Hippodrome_de_Saint-Jean-des-Pr%C3%A9s_16.JPG,40347,http://commons.wikimedia.org/wiki/Category:Hippodrome_de_Saint-Jean-des-Pr%C3%A9s,horse racing venue,sports venue,human-made,Hippodrome de Saint-Jean-des-Prés
e60f24bb5e8e8186,https://upload.wikimedia.org/wikipedia/commons/b/b6/Vila_Mina_Minovici_IMG_6453.JPG,61048,http://commons.wikimedia.org/wiki/Category:Museum_of_Popular_Art_%22Nicolae_Minovici%22,museum,museum,human-made,"Museum of Popular Art ""Nicolae Minovici"""
4984ccf7c842579a,http://upload.wikimedia.org/wikipedia/commons/1/1a/Santa_Maria_d%27All7.jpg,135237,http://commons.wikimedia.org/wiki/Category:Santa_Maria_de_All,parish church,church,human-made,Santa Maria de All
1c5c1ff91d328bda,https://upload.wikimedia.org/wikipedia/commons/d/d5/Exhibition_phoenix_class_tram_548.jpg,52641,http://commons.wikimedia.org/wiki/Category:Sydney_Tramway_Museum,tramway museum,museum,human-made,Sydney Tramway Museum
b2e3664fa7f1dd58,https://upload.wikimedia.org/wikipedia/commons/6/66/Rosserk_Friary_0165.jpg,81574,http://commons.wikimedia.org/wiki/Category:Rosserk_Friary,friary,,,Rosserk Friary
0d6b15cc320a3e81,http://upload.wikimedia.org/wikipedia/commons/8/8e/Detmold_Schloss_01.jpg,82352,http://commons.wikimedia.org/wiki/Category:Schloss_Detmold,château,castle / fort,human-made,Schloss Detmold
cdbce28b98ecac0a,https://upload.wikimedia.org/wikipedia/commons/6/6c/Jesen%C3%ADky%2C_NPR_Prad%C4%9Bd_%2814%29%2C_Velk%C3%BD_kotel.JPG,152994,http://commons.wikimedia.org/wiki/Category:Velk%C3%A1_kotlina,cirque,,,Velká kotlina
4df082d4fd8919df,http://upload.wikimedia.org/wikipedia/commons/4/4d/Puig_de_Fontfreda_2012_07_19_06.jpg,182848,http://commons.wikimedia.org/wiki/Category:Puig_de_Fontfreda,mountain,mountain,natural,Puig de Fontfreda
28745c7b6c3d7bc4,https://upload.wikimedia.org/wikipedia/commons/5/53/Two_brothers_adit_entrance.JPG,67396,http://commons.wikimedia.org/wiki/Category:Eylesbarrow_mine,mine,mine,human-made,Eylesbarrow mine
1be62260f1e644fa,https://upload.wikimedia.org/wikipedia/commons/2/24/Bridge_of_Lions_-_panoramio_%282%29.jpg,202397,http://commons.wikimedia.org/wiki/Category:Bridge_of_Lions,bascule bridge,bridge,human-made,Bridge of Lions
70629a13eba997b8,https://upload.wikimedia.org/wikipedia/commons/0/00/Stele%2C_Koshindo_Hall_and_Sarubobos_in_front_of_Hida-Kokubunji_Temple.jpg,22009,http://commons.wikimedia.org/wiki/Category:Hida-kokubunji,Buddhist temple,buddhist temple,human-made,Hida-kokubunji
65c3e7ac3627250e,https://upload.wikimedia.org/wikipedia/commons/b/b5/At_Santos%2C_Brazil_2017_194.jpg,35501,http://commons.wikimedia.org/wiki/Category:Funda%C3%A7%C3%A3o_Pinacoteca_Benedicto_Calixto,museum,museum,human-made,Fundação Pinacoteca Benedicto Calixto
5728cdb4ff60269e,https://upload.wikimedia.org/wikipedia/commons/f/fa/The_north_beach_of_Sinemorets_village_-_summer_2011.jpg,95992,http://commons.wikimedia.org/wiki/Category:Veleka,river,river,natural,Veleka
031ad54c7d130727,https://upload.wikimedia.org/wikipedia/commons/b/b5/Over_Phawhope_Bothy_from_the_footbridge_-_geograph.org.uk_-_1064400.jpg,98685,http://commons.wikimedia.org/wiki/Category:Ettrick_Water,river,river,natural,Ettrick Water
058794396bf794c7,http://upload.wikimedia.org/wikipedia/commons/6/68/Meinstockheim_St._Jakob_017.jpg,100801,http://commons.wikimedia.org/wiki/Category:Mainstockheim_St._Jakob,church building,church,human-made,Mainstockheim St. Jakob
67eafa8e86e8383f,https://upload.wikimedia.org/wikipedia/commons/9/9f/Colonial_Mansion_in_Colonial_Street.jpg,155407,http://commons.wikimedia.org/wiki/Category:Colonial_Street,backlot,,,Colonial Street
a508f796e97a272c,https://upload.wikimedia.org/wikipedia/commons/e/e8/%E3%82%AA%E3%83%BC%E3%83%B3%E3%82%BA%E6%98%A5%E9%A6%99%E5%B1%B1%E3%82%86%E3%82%8A%E5%9C%92%EF%BC%88Onze_Harukayama_lily_garden%EF%BC%89_-_panoramio_%288%29.jpg,45009,http://commons.wikimedia.org/wiki/Category:Mount_Haruka_(Hokkaido),mountain,mountain,natural,Mount Haruka (Hokkaido)
dffcbdcd27f31e29,https://upload.wikimedia.org/wikipedia/commons/3/34/Abbaye_Pierre_qui_Vire_%286%29.jpg,183844,http://commons.wikimedia.org/wiki/Category:Abbaye_de_la_Pierre-qui-Vire,abbey,church,human-made,Abbaye de la Pierre-qui-Vire
a7fef9214f44b96e,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kraljevski_Dvor_pod_snegom.jpg,94059,http://commons.wikimedia.org/wiki/Category:Royal_Palace_(Belgrade),royal palace,palace,human-made,Royal Palace (Belgrade)
cc7c6620e41b96ca,https://upload.wikimedia.org/wikipedia/commons/5/58/%E5%85%A7%E6%B9%96%E5%9C%93%E8%A6%BA%E5%AF%BA64.jpg,153909,http://commons.wikimedia.org/wiki/Category:Neihu_Yuanjue_Temple,Buddhist temple,buddhist temple,human-made,Neihu Yuanjue Temple
4ee1d320ff27c93f,https://upload.wikimedia.org/wikipedia/commons/3/3d/Sieglangersteg_01.jpg,79172,http://commons.wikimedia.org/wiki/Category:Saile,mountain,mountain,natural,Saile
2dea58caecb5f554,https://upload.wikimedia.org/wikipedia/commons/4/4c/Wesel_Willibrordidom_Turm_OG_S_Detail_201809.jpg,73663,http://commons.wikimedia.org/wiki/Category:Willibrordi-Dom_(Wesel),church building,church,human-made,Willibrordi-Dom (Wesel)
849ba5cf0e161781,https://upload.wikimedia.org/wikipedia/commons/e/e6/Penghu2.jpg,42976,http://commons.wikimedia.org/wiki/Category:Penghu_County,county of Taiwan,,,Penghu County
0bb494f6a658ede2,https://upload.wikimedia.org/wikipedia/commons/d/dd/Christ_Church%2C_Cockfosters_7_Nov_2015_04.JPG,181829,http://commons.wikimedia.org/wiki/Category:Christ_Church_Cockfosters,church building,church,human-made,Christ Church Cockfosters
66633972568b79bf,https://upload.wikimedia.org/wikipedia/commons/a/af/Wisteria_Lane_%282562051552%29.jpg,155407,http://commons.wikimedia.org/wiki/Category:Colonial_Street,backlot,,,Colonial Street
dd57aa02fa26504f,https://upload.wikimedia.org/wikipedia/commons/4/4c/Fanale_dei_Pisani_2014.jpg,176778,http://commons.wikimedia.org/wiki/Category:Fanale_di_Livorno,lighthouse,lighthouse,human-made,Fanale di Livorno
b364165d90eae3ad,https://upload.wikimedia.org/wikipedia/commons/7/76/Port_of_Livorno_Fanale_dei_Pisani_05_%40chesi.JPG,176778,http://commons.wikimedia.org/wiki/Category:Fanale_di_Livorno,lighthouse,lighthouse,human-made,Fanale di Livorno
9aee28f53c0cdafb,https://upload.wikimedia.org/wikipedia/commons/2/2c/Dani_%40_Varkiza.jpg,73539,http://commons.wikimedia.org/wiki/Category:Varkiza,human settlement,settlement,human-made,Varkiza
358cee20f4f02d20,https://upload.wikimedia.org/wikipedia/commons/0/0f/Marsden_rock.jpg,124893,http://commons.wikimedia.org/wiki/Category:Marsden_Rock,rock formation,,,Marsden Rock
c847d4e742462ed0,https://upload.wikimedia.org/wikipedia/commons/1/15/Kolekole_Beach_Park%2C_Pepeekeo_%28504249%29_%2823337917575%29.jpg,202121,http://commons.wikimedia.org/wiki/Category:Kolekole_Beach_Park,county park,parks,natural,Kolekole Beach Park
82c8959c70c891a0,https://upload.wikimedia.org/wikipedia/commons/4/41/%D0%91%D1%83%D0%B4%D0%B0%D0%BF%D0%B5%D1%88%D1%82%2C_%D0%B2%D1%83%D0%BB%D1%96%D1%86%D1%8B_03.JPG,48532,http://commons.wikimedia.org/wiki/Category:Inner_City_Franciscan_Church_(Budapest),church building,church,human-made,Inner City Franciscan Church (Budapest)
d8708a5dfeaf3ead,https://upload.wikimedia.org/wikipedia/commons/4/48/Lichtkroon_-_Millingen_aan_de_Rijn_-_20159491_-_RCE.jpg,70867,"http://commons.wikimedia.org/wiki/Category:Sint-Anthoniuskerk,_Millingen_aan_de_Rijn",church building,church,human-made,"Sint-Anthoniuskerk, Millingen aan de Rijn"
4754cbfbb01853d0,https://upload.wikimedia.org/wikipedia/commons/9/97/El_Cotillo_Fuerteventura_2016_17.jpg,79211,http://commons.wikimedia.org/wiki/Category:Castillo_de_El_Tost%C3%B3n,monument,,,Castillo de El Tostón
75b84fb36f116356,https://upload.wikimedia.org/wikipedia/commons/1/18/Medias_Biserica_fortificata_%282%29.JPG,133271,"http://commons.wikimedia.org/wiki/Category:Saint_Margaret_Church,_Media%C8%99",church building,church,human-made,"Saint Margaret Church, Mediaș"
33805c1e980bbe67,https://upload.wikimedia.org/wikipedia/commons/7/7d/Sint-Anthoniuskerk%2C_Millingen_aan_de_Rijn_%2801%29.JPG,70867,"http://commons.wikimedia.org/wiki/Category:Sint-Anthoniuskerk,_Millingen_aan_de_Rijn",church building,church,human-made,"Sint-Anthoniuskerk, Millingen aan de Rijn"
15226861df51b94b,https://upload.wikimedia.org/wikipedia/commons/6/6e/Chemin_de_Fer_de_La_Mure_%286731583875%29.jpg,47877,http://commons.wikimedia.org/wiki/Category:Chemin_de_fer_de_la_Mure,railroad line,rail transportation,human-made,Chemin de fer de la Mure
db36d48b8fd8dcc6,https://upload.wikimedia.org/wikipedia/commons/0/0f/Bornhagen_-_panoramio_%288%29.jpg,30823,http://commons.wikimedia.org/wiki/Category:Burg_Hanstein,castle,castle / fort,human-made,Burg Hanstein
cf4335a85d52140d,https://upload.wikimedia.org/wikipedia/commons/e/ec/Randers_Regnskov_klatret%C3%A5rn.jpg,114077,http://commons.wikimedia.org/wiki/Category:Randers_Regnskov,zoo,zoo,human-made,Randers Regnskov
78e5321ea542596f,https://upload.wikimedia.org/wikipedia/commons/0/00/Duderstadt%2C_Marktstra%C3%9Fe_66%2C_Rathaus%2C_Treppe_20171110-003.jpg,136293,http://commons.wikimedia.org/wiki/Category:Rathaus_Duderstadt,city hall,government building,human-made,Rathaus Duderstadt
d516a21d39b89e5b,http://upload.wikimedia.org/wikipedia/commons/b/b0/M%C3%BCnster_St._Clemens_Innenansicht.JPG,186463,http://commons.wikimedia.org/wiki/Category:Clemenskirche_(M%C3%BCnster),church building,church,human-made,Clemenskirche (Münster)
b064f0ae0d911350,http://upload.wikimedia.org/wikipedia/commons/8/83/Gro%C3%9Fsteingrab_St%C3%B6ckheim_06.jpg,64348,http://commons.wikimedia.org/wiki/Category:Gro%C3%9Fsteingrab_St%C3%B6ckheim,megalithic tomb,cemetery,human-made,Großsteingrab Stöckheim
854fe2a50d7224f5,https://upload.wikimedia.org/wikipedia/commons/8/8d/%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3.jpg,54109,http://commons.wikimedia.org/wiki/Category:Bangkok_City_Pillar_Shrine,Lak Mueang,,,Bangkok City Pillar Shrine
f1fbcb63062f7995,https://upload.wikimedia.org/wikipedia/commons/2/27/Koleksi_Ensiklopedi_Indonesia.jpg,51420,http://commons.wikimedia.org/wiki/Category:Monumen_Pers_Nasional,monument,,,Monumen Pers Nasional
d77c0b4b8b9f7b3a,https://upload.wikimedia.org/wikipedia/commons/6/64/Trains_de_la_Mure_%28France%29_%286410177245%29.jpg,47877,http://commons.wikimedia.org/wiki/Category:Chemin_de_fer_de_la_Mure,railroad line,rail transportation,human-made,Chemin de fer de la Mure
4d5e0f9f30f1877f,https://upload.wikimedia.org/wikipedia/commons/6/6d/USA-Redwood_City-San_Mateo_County_Courthouse-1.jpg,139855,http://commons.wikimedia.org/wiki/Category:San_Mateo_County_History_Museum,museum,museum,human-made,San Mateo County History Museum
c67b3d77c69800c5,https://upload.wikimedia.org/wikipedia/commons/c/c7/Anglo_Saxon_House_at_West_Stow.jpg,191583,http://commons.wikimedia.org/wiki/Category:West_Stow_Anglo-Saxon_Village,archaeological open-air museum,archeological site,human-made,West Stow Anglo-Saxon Village
c37fdb72c5d2a75a,https://upload.wikimedia.org/wikipedia/commons/7/72/Eglise_Saint-Leon_de_Westmount_03.jpg,18579,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-L%C3%A9on_de_Westmount,church building,church,human-made,Église Saint-Léon de Westmount
a56a3bc5e0ef27a5,https://upload.wikimedia.org/wikipedia/commons/c/c4/%E3%82%AA%E3%83%BC%E3%83%B3%E3%82%BA%E6%98%A5%E9%A6%99%E5%B1%B1%E3%82%86%E3%82%8A%E5%9C%92%EF%BC%88Onze_Harukayama_lily_garden%EF%BC%89_-_panoramio_%285%29.jpg,45009,http://commons.wikimedia.org/wiki/Category:Mount_Haruka_(Hokkaido),mountain,mountain,natural,Mount Haruka (Hokkaido)
c64d864f5b1ddac7,https://upload.wikimedia.org/wikipedia/commons/5/5d/Tipu_Sultan%27s_Summer_Palace_Enterance_Gate.JPG,150562,http://commons.wikimedia.org/wiki/Category:Daria_Daulat_Bagh,palace,palace,human-made,Daria Daulat Bagh
70d5ce0e21bbab06,https://upload.wikimedia.org/wikipedia/commons/d/de/Hilden_Kirche_T%C3%BCr_Detail_2.JPG,44448,http://commons.wikimedia.org/wiki/Category:Reformationskirche_(Hilden),church building,church,human-made,Reformationskirche (Hilden)
56762645d0f912bf,https://upload.wikimedia.org/wikipedia/commons/4/44/%D0%A4%D0%B5%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C._-_panoramio_%283%29.jpg,100589,http://commons.wikimedia.org/wiki/Category:Fedorovsky_Monastery_(Pereslavl-Zalessky),monastery,monastery,human-made,Fedorovsky Monastery (Pereslavl-Zalessky)
841dd6ad090b180a,https://upload.wikimedia.org/wikipedia/commons/1/1a/USA-Redwood_City-San_Mateo_County_Courthouse-12.jpg,139855,http://commons.wikimedia.org/wiki/Category:San_Mateo_County_History_Museum,museum,museum,human-made,San Mateo County History Museum
